,id,comment,author,likecount,publishedAt
91,Ugwfp2xaYz7sU4j12mR4AaABAg,i was knot reel.,100bullets miranda,0,2021-06-07T02:09:07Z
92,UgwUbUlQ1dkjRpX3vq54AaABAg,do it. i dont like earth.,100bullets miranda,0,2021-06-07T02:08:53Z
93,UgxQI27rnTb4HCjj-f14AaABAg,Now you’ll be woooorm foooood,Dr. Smeech,1,2021-06-07T00:23:05Z
94,UgxL5lrMZjprv7u5yhp4AaABAg,С каждым видосом все меньше и меньше есть желание заходить и смотреть этот кал видимо что то уже не цепляет,Asternz,0,2021-06-07T00:14:17Z
95,UgylZTk95x2sN00tdWp4AaABAg,"did you really think you could stop me? THINK, monolith, i killed a whole outpost of military guys with a PISTOL, every map i went on was cleared of enemies!",leshiy,1,2021-06-06T23:36:50Z
96,UgxuccQIWqk2nCoeqJZ4AaABAg,А колбасу и батоны нынче хреновыми стали делать.,Sir Hamster,1,2021-06-06T22:56:54Z
97,UgwUThmc_NR5yt9iJLF4AaABAg,"— На днях к Долгу заходил…
— Ну и? 
— Что и? И остался должен. Хэхэх,А потом зашел к Свободе…
— Ну и?
— И стал СВОБОДЕН",Сэр Ричард,1,2021-06-06T20:45:36Z
98,UgxxKjIUE_B_7YqMtCt4AaABAg,"Technically Germany nuked Russia.....and everyone is covering it up with the remastered Nuclear Powerplant in Chernobyl. Even though we know Russia has been through more than one nuke an survive the apcolypse more than once! The only reason clear sky can't do anything is because that same german dude who calls himself ""Red(German Version)"", always will launch that nuclear missile at you to make that horrendous vote:

Make Resident Evil Zombies! Blame the bear, panda, and raccoons! For making Umbrella Corps!",Haseventygerinmeru Ever After Riora,0,2021-06-06T20:19:57Z
99,Ugy-5SNETwskOClfc1p4AaABAg,Nikolai just killed vasyan,Larry butz,0,2021-06-06T19:18:21Z
100,UgzdaHCnV9ZY-ThXLsl4AaABAg,О наконец то,Діма Дудник,1,2021-06-06T18:20:49Z
101,UgzVuwU3azJZ1DFV31J4AaABAg,Chto eto bilo na English?,Roman LDPR,0,2021-06-06T18:15:09Z
102,Ugyv64f98mdxRoXp2Dx4AaABAg,2 канал Николая,Chaton,0,2021-06-06T17:46:39Z
103,UgxAoRCHQeHJng3irtd4AaABAg,"Думай, Сталкер, ДУМАЙ!",Vladimir Maltsev,2,2021-06-06T17:14:43Z
104,UgxxnQ3evpgEpAz0x1x4AaABAg,Эта как переводиться я же не знаю немецкое?,Артём Соколов,0,2021-06-06T15:57:29Z
105,Ugzflyef5SxdptPzlqV4AaABAg,"What would you have after 500 years!?


Monolith...",Holy Punishment,0,2021-06-06T15:53:01Z
106,UgziXRc4nRUu71IAM0x4AaABAg,тхинк меченый тхинк,ENDER2009,0,2021-06-06T14:46:49Z
107,UgxnDwx-zvagNqINOb54AaABAg,Ну ты выдал!,Shalopai1,2,2021-06-06T12:27:17Z
108,UgyE5vw-sSTdiC_2Z-x4AaABAg,"YOU THINKED YOU COULD DESTROY THE ZONE
THINK DUTY THINK!",Local Grunt,1,2021-06-06T12:26:37Z
109,UgzJDHmBtxj4lp9N__R4AaABAg,Ох етить какие люди вернулись!,Вячеслав Домников,1,2021-06-06T09:16:08Z
110,UgzovoDLrBU020XB5sd4AaABAg,"Блин, так не смешно же!",Mell22,3,2021-06-06T08:52:55Z
111,UgyCgvjC9MLxrNTF8JN4AaABAg,strelok :think Merc think!,Crame 3150,0,2021-06-06T07:37:10Z
112,UgyhCkC2SNk8dVCei4J4AaABAg,XD,BruhManovo LP atd.,0,2021-06-06T07:18:55Z
113,UgyQKWOBc4jgFXUFafR4AaABAg,это было неплохо)),Gleb Krat,0,2021-06-06T07:07:44Z
114,UgwfhtwHDWGkkSWefNJ4AaABAg,"Do you really think that pushing into the CNPP would have no repercussions at all? Think Nebo, think!!!",TheRama2299,27,2021-06-06T04:47:34Z
115,UgwlKh0HIDJIU-chJzp4AaABAg,кайф.,Clerik,1,2021-06-06T04:45:13Z
116,UgxKuScMf9ikqdjWROF4AaABAg,Nice video,Vividzx,0,2021-06-06T04:43:24Z
117,UgxxlKDaaMN0czyQFuF4AaABAg,А по новее ничего нет?,Shamil Gabitov,0,2021-06-06T01:24:42Z
118,Ugxz9j0YnZl76FWLhdx4AaABAg,Можно было бы и на русском вить сталкер игра русская точней украинская,Шустрый,1,2021-06-05T23:53:16Z
119,Ugyd0oP1QzOOoLqRG4B4AaABAg,"Да нет, смешно",damir Bidalov,0,2021-06-05T19:39:25Z
120,UgzmjAb_Bj7dAi3Rr2x4AaABAg,"clear sky said Blin, tak ne smeshno zhe!   but the subtitles  said Berlin technically :D",Shield Shieldovski,4,2021-06-05T19:13:33Z
121,UgwLOs23ENgWuduzqrB4AaABAg,"DO YOU THINK YOU COULD LEAVE THE ZONE, THINK STALKER THINK.",Nathan Tan,5,2021-06-05T18:04:06Z
122,Ugwxy47KyOOXNu3cM_d4AaABAg,"Годно, думаю такой диалог лучше был бы между Долгом и Свободой",Sher,3,2021-06-05T17:53:39Z
123,Ugz75Ka3riNtWXbxIod4AaABAg,Можно перевод?,mr Ananimys,0,2021-06-05T17:49:18Z
124,Ugz-NIKvnsjhyfR4KQZ4AaABAg,"I've been playing this game for so long, I have started to understand some of the Russian/Ukrainian language. ""Damn, it's not so funny!"". Upon scrolling down, I'm delighted to see that I'm not the only one lol.",Adam Borseti,111,2021-06-05T15:44:55Z
125,Ugz6RmuTN0JZRdoL6dh4AaABAg,"Ну не знаю, мне забавным показалось...
а по-новее ничего нет?",Biomechanical Cyber-Jesus,0,2021-06-05T15:16:05Z
126,UgynBrqu2Wj64ImQPRZ4AaABAg,О да,Viktoria Kondratyuk,0,2021-06-05T15:10:42Z
127,UgyKZsSTxi5h720bnI14AaABAg,"""Shut the fuck up!"" - he replied",Thomas Linkin,0,2021-06-05T15:03:06Z
128,Ugz4d9oYQ0XeuuevDHV4AaABAg,"Нормально, меня фраза в конце убила",Юль4а Play,1,2021-06-05T14:55:14Z
129,UgzFyvQETEnbHpuCuUx4AaABAg,Looks like an angry player asking Clear Sky why they do nothing but survive and watch everything die. haha!,MingTuck Chung,45,2021-06-05T14:49:53Z
130,UgyYlriHeBbxOUQh0V14AaABAg,Привет из рекомендаций .,Alikper Mammadov,0,2021-06-05T14:08:11Z
131,UgxO0P0foeoLHqsQcmF4AaABAg,The brain scorcher is on,pineapple yes,10,2021-06-05T12:43:49Z
132,UgyMCwiw2yAdohCI4R14AaABAg,я не понимаю(,Игорь 🔪,1,2021-06-05T12:41:49Z
133,UgzkxlZ9KeAxueB8LIR4AaABAg,"Stalker: damn it is not funny though.
Subtitles: Berlin technically.",Богдан Абузярынцкий,344,2021-06-05T12:35:56Z
134,UgwHXa_55jyH3G2q0-R4AaABAg,Забавно),килька заморская,1,2021-06-05T12:18:20Z
135,UgyNHTiLIQFUmI29OGJ4AaABAg,I can relate to this on a spiritual level.,xO SPITFIRE Ox,5,2021-06-05T11:50:58Z
136,Ugz2TOXqNoCavKVmIwt4AaABAg,"Блин, так не смешно же.",Ты что за покемон?,3,2021-06-05T11:37:37Z
137,UgxmYv2bLMzICONChqV4AaABAg,@Vasyan how did you do the mask voice effect??,cyber peacy,1,2021-06-05T00:20:55Z
138,UgxwFHZwOqIGZhZnVvh4AaABAg,"«А где смеяться?» (с) — 

P.S: Oru v golosiny.",popolkon,11,2021-06-04T20:07:34Z
139,UgybzWBovQZ7KvEG-mJ4AaABAg,"I love how he just replies to all of this ""Damn, this isn't funny!""",Rudy Grzyb 2: Wrong Number,775,2021-06-04T18:44:06Z
140,UgwVoxLuMkvY2KZWo6p4AaABAg,едуд два долгоцвка по зоне один зеленый другой старый ну один такой говорит тут давай ну эт самое зеленый не понял его старый ещер аз ну эт самое как его головастик вобще в ступоре стои т ну и разошлись,Васън,1,2021-06-04T17:01:15Z
141,UgxXlPipCVZ_W4wIqex4AaABAg,So cool,Эндер Дракон,0,2021-06-04T16:41:01Z
142,Ugwh6owNSLdzDI5YPjx4AaABAg,Plot twist: He’s only an illusion of the brain scorcher and the stalker is yelling at no one,Skeletor Keldor,1074,2021-06-04T16:28:45Z
143,UgzYuoj1Z03Ol3nFMg14AaABAg,Ну ты выдал,S.T.A.L.K.E.R.,1,2021-06-04T16:14:15Z
144,Ugyro8Xic7FJebarYj14AaABAg,"WTF, я подписан, но видео нет в фиде, пришёл от рекомендации",B-7 ft Ranger131,7,2021-06-04T15:44:22Z
145,Ugz0eSE5SZAoTxDvrFJ4AaABAg,Реально не смешно,Т72Б3 Гурьев,1,2021-06-04T15:27:03Z
146,UgyvmJzdZRoYaXr-EOt4AaABAg,Quality content brat,Potassium Permanganate,0,2021-06-04T15:16:58Z
147,Ugz_SDdJ6eGf__HdxLp4AaABAg,Наконец-то ты убрал эту маслянистость на моделях. Неужто на Blender перешёл?,SamArt,47,2021-06-04T14:52:52Z
148,UgxbWrxVlCgzDN8lBWl4AaABAg,"No, for I shall have the power of the Holy Monolith.",ShumpireMadness,5,2021-06-04T14:49:05Z
149,Ugz-3gI97WrlzFKin2J4AaABAg,Where is Boris?,Anatoly,4,2021-06-04T14:38:07Z
150,Ugx4JtLhSw8asVJ9bvx4AaABAg,Молодец),Антон Пермяков,0,2021-06-04T14:31:27Z
151,UgzipmuG26r84emNu1p4AaABAg,"""Monolith fanatic trying to convert Duty soldier""
2012, colorised.",Strangelove,383,2021-06-04T14:21:22Z
152,UgwkwKc4nzMrGwT7_KJ4AaABAg,"can i ask if this is sfm? if not then what, cuz i wanna do something similiar",hihas,1,2021-06-04T14:20:08Z
153,Ugy9oyn5-J0uTXEWhSB4AaABAg,"Do YOU really think you can contain the zone? THINK, Strelok!",Bazingarrey,1870,2021-06-04T14:07:49Z
154,UgzPXj6qK6l6wmexOkF4AaABAg,А поновее ничего нет?,Slava,1,2021-06-04T14:06:27Z
155,UgyM0sQWnSklKBfcuRp4AaABAg,Лучший видос!,MityasStories,1,2021-06-04T14:05:07Z
156,UgxlTRqek9sTlsw4hKx4AaABAg,">didn't apply the muffled voice effect, which the masked characters have in Stalker

Coped, Seethed, Dilated, Shat, Pissed, Cummed and Downvoted.",Guy Kazemeka,0,2021-06-04T14:00:56Z
157,UgyOLREdcvdXi6CdLTx4AaABAg,Гений,Оптемус Геэнг,1,2021-06-04T13:12:48Z
158,UgwPpqCzpMK3ID08oF54AaABAg,"Блин, так не смешно же!",Кент,1023,2021-06-04T12:47:37Z
159,UgztJG4dFmscb86VCBR4AaABAg,такими темпами можно спросить монолитовца лежащего в аномалии возле восточного тоннеля на кордоне какого дьявола он там делает?,VAflya,209,2021-06-04T12:40:52Z
160,UgxJ9-UXKh-MUZGq4NN4AaABAg,Блин дак не смешьно же !!,KIT_MAB_MAB,3,2021-06-04T12:22:41Z
161,UgzGDTZBd2WTGvTQ0qt4AaABAg,Follow me on twitter now (good vid btw),Bruh I'm Weirdo,0,2021-06-04T12:20:39Z
162,UgxV5SkFz1QodmIahkd4AaABAg,"What will you have in the end

Fool, I will have the power of the Monolith",Mev,45,2021-06-04T12:20:10Z
163,Ugxd2BKD60RBU2kc3yJ4AaABAg,🕯,Мякиш,0,2021-06-04T12:19:07Z
164,UgwJa8AAvslZnH9DHyN4AaABAg,Poggers,Filip Bogusz,0,2021-06-04T12:18:57Z
